player,shap_importance
FCKplayer_6,0.35340436669578773
AGFplayer_22,0.31178745259295104
FCKplayer_27,0.2897020545372507
RFCplayer_4,0.287873544804034
AGFplayer_1,0.2728307266631164
AGFplayer_8,0.2706181048794897
FCKplayer_5,0.269056003717822
FCKplayer_11,0.26488635916740166
AGFplayer_10,0.26424701075307533
RFCplayer_3,0.2614047920635494
RFCplayer_27,0.26047800991118614
AGFplayer_11,0.25933959571419596
AGFplayer_9,0.25627701042118134
FCKplayer_13,0.25501521162025165
FCKplayer_17,0.2546097551448038
FCKplayer_30,0.253861454861355
RFCplayer_1,0.24661858462147457
AGFplayer_3,0.24429057930538936
RFCplayer_9,0.2427046260949671
Ball_z,0.24237259202622952
AGFplayer_5,0.23936060045030905
AGFplayer_2,0.2281572830083169
AGFplayer_23,0.22472817020313235
RFCplayer_17,0.2218124007691028
FCKplayer_15,0.21919968208926732
FCKplayer_1,0.21656684782647057
RFCplayer_7,0.2152582662535133
RFCplayer_6,0.2118844216779204
AGFplayer_19,0.19951897312008077
AGFplayer_40,0.1952083254784229
RFCplayer_26,0.19094050937832796
RFCplayer_44,0.1874581157141365
RFCplayer_10,0.1823669016362692
AGFplayer_27,0.1788359774586279
FCKplayer_7,0.1772855945989723
RFCplayer_16,0.17640417743823492
FCKplayer_40,0.17444884042406922
AGFplayer_7,0.17348006996764892
AGFplayer_6,0.17218649139627085
RFCplayer_24,0.14769454681745267
AGFplayer_14,0.1414652014754829
RFCplayer_28,0.13902865329051078
AGFplayer_31,0.13270506282624164
RFCplayer_90,0.09480438278223542
AGFplayer_29,0.08836856305037509
RFCplayer_14,0.0
RFCplayer_18,0.0
RFCplayer_20,0.0
RFCplayer_11,0.0
FCKplayer_8,0.0
FCKplayer_36,0.0
FCKplayer_22,0.0
FCKplayer_12,0.0
RFCplayer_30,0.0
AGFplayer_39,0.0
AGFplayer_20,0.0
AGFplayer_16,0.0
AGFplayer_15,0.0
FCKplayer_19,0.0
