player,shap_importance
AGFplayer_10,0.4272904525341001
VFFplayer_2,0.42463985861383846
VFFplayer_18,0.36370283569791356
SIFplayer_3,0.34983526423713196
VFFplayer_55,0.3110481750842591
VFFplayer_16,0.2899618781934259
AGFplayer_8,0.28164327423577196
SIFplayer_20,0.2810582193937152
VFFplayer_8,0.2806669885315933
VFFplayer_10,0.26844972281646906
SIFplayer_4,0.2632677372079343
VFFplayer_4,0.26318992335733493
SJEplayer_2,0.26206902711931623
SJEplayer_8,0.2617412998085565
SJEplayer_12,0.25793115103900344
SJEplayer_16,0.2557206301417973
SJEplayer_22,0.2530731517600143
AGFplayer_1,0.24374802878685298
SIFplayer_8,0.2432287941367831
VFFplayer_19,0.24270751962033685
SIFplayer_2,0.23820466926647343
VFFplayer_24,0.23395027224447407
SIFplayer_1,0.23343610450089908
AGFplayer_27,0.23008547710301358
AGFplayer_7,0.22993612349987963
SJEplayer_23,0.2254593564031723
VFFplayer_7,0.22453430172704975
SIFplayer_6,0.22335143903829158
AGFplayer_9,0.22174083838099615
AGFplayer_11,0.21338794313836842
VFFplayer_13,0.21077647710652675
AGFplayer_15,0.20990217007929457
VFFplayer_6,0.2081437624432147
VFFplayer_12,0.20802607027186604
AGFplayer_5,0.20772135540703307
VFFplayer_3,0.20697495286163764
SIFplayer_9,0.2062242302421946
SJEplayer_10,0.2061173916402913
VFFplayer_1,0.20514858907734745
SJEplayer_5,0.20308317811672166
SIFplayer_33,0.20067489636852404
SJEplayer_15,0.19866680241884507
SJEplayer_6,0.18920352265234877
SIFplayer_17,0.18641401615715592
Ball_z,0.18481960324080865
SIFplayer_36,0.17342962441383866
SJEplayer_24,0.1619969205479283
SJEplayer_26,0.15572108765096834
AGFplayer_3,0.14863416669145224
VFFplayer_27,0.14694625383618404
SJEplayer_7,0.14313455108161238
AGFplayer_2,0.13392273949598898
SJEplayer_25,0.12906500085003064
SJEplayer_4,0.11239715917688835
VFFplayer_14,0.11116186355386165
VFFplayer_30,0.09950955304937088
VFFplayer_11,0.09548770705485367
SJEplayer_31,0.09049837132042741
SJEplayer_9,0.0538205704044085
SJEplayer_11,0.03881284265726571
SJEplayer_28,0.0
SIFplayer_41,0.0
SIFplayer_7,0.0
AGFplayer_40,0.0
VFFplayer_37,0.0
VFFplayer_31,0.0
SJEplayer_14,0.0
AGFplayer_6,0.0
SIFplayer_23,0.0
VFFplayer_23,0.0
SJEplayer_17,0.0
VFFplayer_17,0.0
AGFplayer_31,0.0
VFFplayer_15,0.0
SJEplayer_20,0.0
SIFplayer_21,0.0
AGFplayer_29,0.0
AGFplayer_16,0.0
