XG,Time,Half,ball_x,ball_y,ball_z,ball_speed,us_1_x,us_1_y,us_1_speed,us_2_x,us_2_y,us_2_speed,us_3_x,us_3_y,us_3_speed,us_4_x,us_4_y,us_4_speed,us_5_x,us_5_y,us_5_speed,us_6_x,us_6_y,us_6_speed,us_7_x,us_7_y,us_7_speed,us_8_x,us_8_y,us_8_speed,us_9_x,us_9_y,us_9_speed,us_10_x,us_10_y,us_10_speed,us_11_x,us_11_y,us_11_speed,them_1_x,them_1_y,them_1_speed,them_2_x,them_2_y,them_2_speed,them_3_x,them_3_y,them_3_speed,them_4_x,them_4_y,them_4_speed,them_5_x,them_5_y,them_5_speed,them_6_x,them_6_y,them_6_speed,them_7_x,them_7_y,them_7_speed,them_8_x,them_8_y,them_8_speed,them_9_x,them_9_y,them_9_speed,them_10_x,them_10_y,them_10_speed,them_11_x,them_11_y,them_11_speed
0.029358340427279472,4655,2,43.81,8.35,0.86,6.75,-10.5,-4.38,0.13,47.22,-5.71,1.21,49.76,-2.05,1.13,17.04,-4.21,0.89,38.01,11.02,3.25,50.97,4.58,1.13,48.92,-0.03,1.3800000000000001,48.77,-30.92,4.0,34.09,-5.55,0.84,44.73,-4.5,1.36,35.31,0.45,1.42,47.46,-8.41,1.6300000000000001,51.1,-2.14,2.72,46.14,-4.95,2.55,43.75,0.8200000000000001,3.12,49.85,1.85,2.18,45.95,5.93,4.01,48.74,0.62,0.99,48.63,-2.49,0.05,46.51,-2.62,2.14,52.06,2.06,1.31,40.03,-5.43,3.06
0.04499336704611778,4796,2,42.88,16.61,2.35,4.34,-19.39,-2.16,0.51,6.08,7.79,1.42,5.53,-5.89,2.33,15.48,6.48,1.4,32.43,9.19,3.54,42.05,11.28,2.81,43.17,18.23,3.83,23.43,20.64,4.02,25.4,-1.26,4.01,24.52,-22.85,1.6300000000000001,33.62,-4.0,3.84,42.86,13.26,4.66,43.25,6.87,4.12,30.92,-7.26,5.99,32.31,2.98,4.23,16.36,5.19,2.16,18.63,9.66,3.21,49.06,3.35,1.9000000000000001,40.76,0.36,3.93,35.27,11.31,5.12,35.25,-8.79,4.37,19.4,-5.71,2.38
0.01636422611773014,5229,2,49.82,4.07,4.77,10.92,-22.61,5.06,1.01,9.99,-1.85,4.17,13.95,12.27,1.94,27.76,11.4,2.12,34.72,16.35,2.65,40.88,8.32,2.39,6.65,16.9,2.42,16.28,27.47,2.27,30.27,-0.30000000000000004,4.13,29.32,-13.56,3.59,42.61,-2.07,3.25,38.02,14.75,2.75,39.55,9.83,3.3,32.93,-0.67,4.05,31.7,5.2,3.54,23.57,25.25,1.37,50.23,2.61,2.65,19.6,6.1,1.49,41.84,6.4,2.44,31.72,13.66,3.28,41.7,-2.88,4.98,23.9,-1.1,2.75
0.03294634073972702,5399,2,52.55,-4.19,4.22,13.02,-17.39,-3.33,0.07,23.97,-14.99,2.34,22.78,-6.32,1.13,41.28,1.66,0.18,44.25,11.03,4.23,35.95,-4.5,0.44,19.11,1.08,2.26,31.94,6.62,2.38,41.7,-6.61,2.54,39.91,-18.0,0.78,45.92,-6.82,2.16,45.59,4.2,2.08,45.06,-0.07,1.67,41.42,-11.77,1.6300000000000001,43.5,-7.48,2.61,33.01,4.04,1.5,51.22,-3.95,2.44,24.63,-2.54,1.34,45.5,-6.34,2.02,40.42,-1.42,1.61,43.7,-10.73,1.19,33.54,-8.51,1.46
0.02326332964003086,5429,2,50.89,4.39,0.18,12.78,-26.78,1.43,1.11,10.97,1.84,0.97,20.95,9.93,1.05,29.92,12.01,1.15,30.99,10.1,0.96,37.42,11.48,2.74,3.05,12.95,0.93,29.02,22.51,1.62,27.4,11.39,3.5100000000000002,13.27,-8.07,0.88,33.91,-5.21,1.6300000000000001,36.36,22.22,2.49,41.76,5.68,3.21,34.01,5.62,1.02,26.87,17.88,0.07,20.43,8.87,0.9400000000000001,50.47,3.42,3.53,4.7,12.05,1.24,39.58,-3.26,1.13,33.74,7.79,2.54,35.28,-22.08,1.41,14.91,0.39,1.11
0.42174574732780457,284,1,38.39,-9.78,0.24,8.0,-27.67,-2.37,1.34,1.61,-9.33,1.46,3.65,-14.58,1.6,29.53,-13.25,5.61,33.05,-0.30000000000000004,7.65,35.6,-17.2,6.08,13.14,-7.71,3.2,8.19,-20.21,2.81,37.43,-9.64,7.01,19.66,-28.61,1.46,9.11,4.07,3.25,47.75,-4.12,1.24,34.42,-17.14,7.06,37.14,-11.07,5.87,13.01,19.04,4.78,32.88,0.5700000000000001,7.88,28.68,-16.51,3.43,5.98,-12.12,1.39,25.76,-9.66,2.92,8.11,-25.67,1.36,6.93,3.05,1.42,37.28,-8.29,5.83
0.19431063532829285,322,1,48.79,-2.52,0.19,5.02,-22.03,-0.86,0.0,46.81,3.08,3.87,50.85,-4.04,2.11,41.87,-29.83,4.88,37.01,0.03,2.89,48.95,5.77,0.13,4.63,-0.2,0.65,26.31,-4.57,1.32,47.98,-3.83,0.38,53.52,-8.45,2.86,47.97,-1.96,2.17,51.91,-3.68,1.08,50.69,-8.93,1.06,45.5,2.29,2.86,51.12,1.21,2.39,46.43,-7.95,0.28,49.21,-1.25,1.57,46.43,-6.29,0.33,48.16,-3.14,0.25,36.45,1.22,1.86,23.04,3.2,0.88,49.98,-0.54,2.67
0.15988144278526306,1030,1,47.93,-2.79,0.22,20.63,-30.88,-0.79,0.93,-2.39,4.49,1.72,-1.05,-3.28,2.4,41.87,0.13,7.5,41.18,9.16,6.62,41.97,-10.85,6.0,9.6,-0.36,3.62,21.02,-7.71,3.35,39.03,2.18,5.03,5.03,-14.83,1.68,6.03,14.97,2.5100000000000002,46.75,-4.65,1.39,31.18,-12.45,4.11,38.49,-3.37,5.77,41.0,3.4,6.56,23.28,2.13,3.81,30.39,-6.79,3.58,-4.29,0.74,1.62,30.21,-0.28,3.89,6.94,-8.66,1.59,5.59,14.51,0.92,42.18,-6.83,6.14
0.01679907739162445,1507,1,18.72,-12.2,0.34,4.46,-23.16,-7.36,1.41,-1.25,-7.11,2.33,3.12,-20.05,1.72,19.25,-21.15,4.01,20.21,-4.01,1.94,23.63,-19.45,3.6,9.92,-13.9,3.37,18.34,-12.39,3.52,22.58,-4.73,5.18,11.16,-31.71,3.41,6.84,7.65,3.21,43.75,-2.63,1.55,24.41,-17.41,4.21,24.44,-10.96,2.55,23.46,-2.33,3.08,16.14,-22.67,3.04,12.86,-16.53,2.13,18.51,-16.16,4.61,16.8,-4.69,4.0,7.39,-20.25,1.58,4.32,-3.04,2.23,24.82,-7.03,4.04
0.09645368903875351,2811,1,53.19,-12.49,0.74,8.24,-25.48,-3.35,0.05,0.8200000000000001,-4.23,1.08,1.48,-10.44,0.59,37.09,2.63,0.11,44.88,-8.67,1.68,39.19,11.74,1.2,13.09,3.18,1.31,20.29,-8.13,0.99,41.76,6.19,1.35,4.89,-18.33,0.92,10.29,14.61,0.49,48.79,0.62,1.8,36.39,-8.08,1.51,41.32,8.69,1.42,43.55,8.5,0.67,44.57,-4.89,0.87,2.61,-9.07,1.19,11.74,-12.08,1.08,26.88,1.9000000000000001,1.37,5.69,-20.78,1.29,11.44,15.25,0.45,40.81,4.95,0.36
0.09326676279306412,2850,2,35.8,-5.66,0.30000000000000004,4.41,-24.05,2.07,0.6900000000000001,2.01,1.4,0.65,41.05,2.79,1.96,3.44,-4.87,1.35,41.01,13.3,0.8300000000000001,36.93,-12.85,2.24,10.93,12.36,0.84,24.33,-2.16,3.26,38.84,4.78,5.71,35.76,-4.64,2.44,15.68,-13.68,3.99,47.88,-1.9000000000000001,1.17,26.54,-15.85,4.65,38.1,-2.64,4.89,39.36,5.48,3.23,25.11,-4.14,3.32,37.05,3.62,3.64,4.15,-3.07,1.07,37.84,-4.46,2.62,33.68,-1.62,3.97,12.16,15.73,0.98,40.89,-0.12,3.78
0.8950350880622864,3119,2,47.59,6.14,0.30000000000000004,4.77,-18.51,4.65,0.53,21.17,19.45,0.0,36.98,8.23,0.12,16.96,5.27,0.47000000000000003,37.52,24.08,0.24,45.82,-5.67,3.41,47.72,6.4,4.98,33.87,5.33,1.44,32.9,11.05,1.33,40.59,8.22,2.63,31.96,-3.8,1.8,46.6,6.3,1.73,46.99,-1.1,5.23,44.6,5.74,4.28,39.47,18.67,0.1,32.66,5.03,0.2,36.51,4.24,1.31,17.56,6.41,0.18,40.04,10.16,0.68,39.96,11.23,0.25,23.66,22.25,0.0,38.68,10.36,0.74
0.04086939990520477,3850,2,27.76,5.86,0.31,7.88,-19.82,1.36,0.93,8.15,-2.45,2.3,28.04,6.63,3.62,8.92,-11.23,2.81,36.35,20.56,2.0,35.5,-11.7,2.5100000000000002,22.15,2.87,2.2,22.13,-2.75,3.57,32.68,0.35000000000000003,2.74,36.1,3.15,4.52,34.97,-15.36,5.85,48.69,1.36,1.47,35.79,-6.67,2.22,35.44,1.67,0.9500000000000001,37.53,13.96,1.57,22.58,-5.04,3.09,31.48,-9.27,3.69,8.97,-4.89,1.54,29.72,-2.64,3.7600000000000002,29.53,7.29,3.67,21.26,4.46,2.88,34.73,5.82,2.7
0.06699761748313904,4150,2,32.57,-9.53,0.28,6.15,-26.06,-1.69,1.54,0.32,-10.44,1.87,1.28,-14.7,1.42,28.86,9.36,6.87,25.74,4.45,4.55,31.6,-9.52,6.25,35.48,-0.99,5.39,10.02,-10.54,3.14,19.1,-2.54,3.91,35.25,-11.53,5.89,3.08,-21.68,1.58,48.89,-2.25,1.06,31.6,-6.47,4.43,6.5,-20.93,0.67,34.17,2.69,5.06,18.03,-11.69,4.52,0.52,-17.74,1.46,25.0,-5.55,3.27,14.08,-3.5,3.08,36.31,-5.46,4.58,23.64,-14.56,6.08,25.99,2.8,6.75
0.07893937081098557,5334,2,47.53,9.29,2.55,14.59,-30.23,-0.5,1.55,-2.79,5.25,1.95,-1.48,-3.59,1.93,2.57,16.85,2.89,11.73,11.54,3.79,44.93,13.96,6.94,2.08,3.16,2.69,14.91,-7.79,3.65,42.75,-7.26,5.34,1.49,-10.28,3.28,38.26,-0.75,2.5,49.74,4.93,1.3800000000000001,37.83,-4.18,3.68,42.34,2.35,4.68,19.37,14.73,4.18,6.12,-5.39,5.05,32.41,5.12,1.39,6.39,-3.14,3.09,10.26,9.66,3.96,44.71,12.38,5.54,12.32,1.04,3.46,0.19,12.91,3.36
0.01319330744445324,5380,2,31.64,-10.75,0.54,4.46,-19.91,4.15,1.28,44.47,1.32,1.6300000000000001,43.2,-13.48,5.04,11.98,3.27,2.56,40.83,29.58,3.72,47.12,3.59,1.65,3.86,2.46,1.68,43.4,28.04,3.64,44.74,4.57,1.93,44.05,6.48,2.78,29.87,-9.03,5.6,49.79,-1.83,1.08,43.05,0.07,1.68,39.75,-8.06,4.12,45.48,5.78,2.58,38.99,16.72,3.23,43.98,3.9,3.07,43.0,2.88,5.11,35.14,-7.12,4.73,43.15,1.78,2.9,42.54,-2.78,3.12,14.38,2.58,2.71
0.06387690454721451,428,1,33.19,4.69,0.28,8.24,-17.33,1.02,0.16,4.47,-5.77,1.04,5.11,2.25,1.31,27.44,12.73,0.84,32.36,3.44,3.5100000000000002,45.57,10.53,2.91,23.76,3.14,0.98,39.33,13.2,4.08,42.45,4.27,1.51,37.2,2.66,0.67,37.92,8.79,0.8300000000000001,43.01,3.8,1.95,34.37,1.53,3.15,42.49,-2.2,1.23,4.74,0.12,1.16,30.23,6.49,1.32,39.57,10.51,1.48,50.88,0.9,1.19,7.71,-5.83,1.44,38.72,7.33,1.77,42.2,6.87,1.61,23.57,-12.79,2.44
0.028466876596212387,1542,1,41.84,15.57,0.23,4.39,-13.94,-3.26,1.28,7.32,-11.53,1.29,21.22,-2.28,1.8900000000000001,41.16,15.3,2.21,35.32,-5.35,1.81,35.86,-18.59,3.27,28.67,-12.76,3.32,41.02,7.78,2.2,44.24,-6.58,2.61,44.33,0.36,0.4,31.7,7.81,2.7,43.01,-1.72,3.57,42.08,6.8,4.12,45.21,-3.73,0.31,28.62,-7.05,2.24,37.62,6.59,2.43,43.47,12.62,3.1,51.26,3.0,0.47000000000000003,8.75,-11.81,1.18,42.26,-4.13,1.59,45.03,2.22,2.6,34.8,-10.63,4.16
