player,shap_importance
SJEplayer_22,0.3939595437846729
SJEplayer_16,0.3929871657841722
FCNplayer_19,0.3831211850362888
FCNplayer_14,0.35739022284657407
BIFplayer_37,0.355102945511404
AGFplayer_6,0.3468650832955027
FCKplayer_17,0.34449011257368456
AGFplayer_11,0.33853125813207585
BIFplayer_1,0.32984262982872314
SJEplayer_7,0.32256884006381736
BIFplayer_5,0.3123618443791638
BIFplayer_36,0.30849294708558594
FCKplayer_14,0.30849105018778933
AGFplayer_7,0.3002390519970795
FCNplayer_21,0.30004569025908856
FCKplayer_21,0.2990865403517383
BIFplayer_4,0.2973603027971694
FCKplayer_22,0.29621772664582874
FCKplayer_6,0.2946903460421793
AGFplayer_1,0.2916340993327322
FCNplayer_4,0.28722544655334786
SJEplayer_5,0.28271288733778055
FCKplayer_2,0.28250956839079666
FCKplayer_5,0.2819053566689872
SJEplayer_8,0.2742810860865866
AGFplayer_31,0.27359801056457217
AGFplayer_8,0.2713912037685514
FCKplayer_47,0.2669984509860588
FCNplayer_10,0.2645145468924966
SJEplayer_20,0.258630564452731
FCKplayer_3,0.25563915296024786
AGFplayer_9,0.25165102799236766
AGFplayer_5,0.2504032910047099
AGFplayer_3,0.24720955482788842
SJEplayer_10,0.24253279919072518
AGFplayer_19,0.24063625956152102
FCNplayer_13,0.24014337863064428
FCKplayer_11,0.23976031403147502
FCKplayer_15,0.23897534154112512
FCNplayer_8,0.23820201594733958
BIFplayer_8,0.2320430577038205
BIFplayer_30,0.23183041191211665
AGFplayer_2,0.22836650616466073
FCKplayer_8,0.22490093174761566
FCKplayer_27,0.22293204249354315
SJEplayer_25,0.21634283676365157
FCKplayer_41,0.2156457385779359
BIFplayer_10,0.20699998590670293
FCNplayer_5,0.20392286850696834
FCNplayer_2,0.2015453156899894
BIFplayer_28,0.19790561588009586
SJEplayer_15,0.1971230566980084
FCKplayer_36,0.19467580905358778
FCKplayer_18,0.19232081167862636
SJEplayer_6,0.1917212227533455
Ball_z,0.18933697829523044
FCNplayer_9,0.18827322260013896
BIFplayer_17,0.18339024798478928
SJEplayer_12,0.1811716373568052
FCNplayer_7,0.1742271510443243
FCKplayer_1,0.17138684118398664
BIFplayer_31,0.16685071637807414
FCKplayer_10,0.14307194908383097
FCKplayer_16,0.1359938902520662
FCKplayer_30,0.12649826740024944
FCKplayer_13,0.11851375713627202
FCKplayer_7,0.09258482346030358
FCKplayer_12,0.06788005917468885
SJEplayer_13,0.0
SJEplayer_11,0.0
SJEplayer_2,0.0
SJEplayer_23,0.0
FCKplayer_24,0.0
FCNplayer_39,0.0
BIFplayer_38,0.0
AGFplayer_26,0.0
AGFplayer_27,0.0
BIFplayer_11,0.0
BIFplayer_2,0.0
BIFplayer_24,0.0
BIFplayer_35,0.0
FCKplayer_19,0.0
FCNplayer_32,0.0
AGFplayer_10,0.0
FCKplayer_33,0.0
FCKplayer_4,0.0
FCNplayer_11,0.0
FCNplayer_15,0.0
FCNplayer_24,0.0
SJEplayer_9,0.0
