player,shap_importance
FCKplayer_5,0.41868833970837294
VFFplayer_18,0.3957864834593201
VBplayer_8,0.3901642044894397
FCKplayer_22,0.3540857225395739
VFFplayer_2,0.3405091199172894
VBplayer_1,0.3253625073645453
VBplayer_13,0.32033247159785244
AGFplayer_1,0.3180624739811756
AGFplayer_11,0.31497050626948475
VFFplayer_24,0.31267979825539804
AGFplayer_8,0.3028066672738642
FCKplayer_8,0.2996436468297615
FCKplayer_30,0.2993320416044444
VFFplayer_11,0.2941276335519506
AGFplayer_9,0.2911925775744021
LYNplayer_26,0.28922747686633377
FCKplayer_1,0.28387888866476707
FCKplayer_6,0.2808117372095585
AGFplayer_6,0.27869122260296725
VBplayer_33,0.27606202419847253
VFFplayer_3,0.2612570870311611
AGFplayer_19,0.26061467257793997
VBplayer_38,0.2570545934707673
FCKplayer_10,0.2566576121104881
AGFplayer_7,0.25293513050023464
AGFplayer_2,0.24843272205349054
AGFplayer_5,0.24692665008502077
VFFplayer_13,0.24627327221115408
VBplayer_4,0.2461116916760802
FCKplayer_12,0.24009998693037776
FCKplayer_27,0.23546719264425334
VBplayer_7,0.23409881500899793
VFFplayer_7,0.23409874413120266
LYNplayer_20,0.22913941939687352
FCKplayer_9,0.22852991531509909
VBplayer_29,0.22381801124061165
VFFplayer_1,0.22164465757028667
LYNplayer_14,0.21683892408944666
LYNplayer_3,0.2160103174331598
AGFplayer_3,0.21495142861967906
VBplayer_5,0.21474165269173684
FCKplayer_2,0.21201874655298888
Ball_z,0.21050872298168904
VBplayer_34,0.21036304830816877
VBplayer_45,0.2081788319446423
VFFplayer_19,0.20767863921346724
VFFplayer_12,0.20515515995306483
LYNplayer_23,0.20493396492372268
VFFplayer_27,0.20280885143128397
VBplayer_2,0.1998964418381438
VBplayer_25,0.19442198591648294
VBplayer_14,0.19172330635110119
LYNplayer_40,0.18001548798882874
AGFplayer_31,0.17872519748006013
VBplayer_37,0.1782840797762656
VBplayer_59,0.17678700149862564
LYNplayer_2,0.17445372752338884
LYNplayer_6,0.17352618917316437
LYNplayer_22,0.17244445079169235
VBplayer_23,0.17144880726056
LYNplayer_21,0.1645356320130522
VBplayer_9,0.15072074558259918
VBplayer_17,0.14719623011749355
LYNplayer_13,0.14006956071360033
VBplayer_11,0.13225714705391511
VBplayer_10,0.10832660280966591
VBplayer_18,0.04328572008773336
FCKplayer_14,0.0
AGFplayer_29,0.0
VFFplayer_55,0.0
VFFplayer_37,0.0
AGFplayer_18,0.0
FCKplayer_7,0.0
VFFplayer_26,0.0
AGFplayer_23,0.0
AGFplayer_26,0.0
VFFplayer_14,0.0
VFFplayer_17,0.0
FCKplayer_15,0.0
LYNplayer_17,0.0
LYNplayer_18,0.0
VBplayer_26,0.0
AGFplayer_40,0.0
VBplayer_71,0.0
FCKplayer_17,0.0
LYNplayer_15,0.0
LYNplayer_29,0.0
