player,shap_importance
VFFplayer_16,0.5189261613707058
VBplayer_1,0.44295991155505177
VBplayer_45,0.34133312429953366
RFCplayer_4,0.34119284427608365
LYNplayer_32,0.31628351147123607
VFFplayer_13,0.31518732107337566
LYNplayer_13,0.3146477301792086
VBplayer_38,0.3131917685680091
LYNplayer_12,0.3092162743168107
LYNplayer_2,0.30200566775351767
VFFplayer_4,0.29392970247380434
RFCplayer_17,0.2910611268258654
LYNplayer_19,0.28896890901494765
LYNplayer_5,0.2873712941147388
RFCplayer_7,0.28725557326246043
LYNplayer_8,0.2831412453105441
RFCplayer_1,0.2829426847011783
VBplayer_23,0.27711318197753276
VFFplayer_2,0.27475488732056697
LYNplayer_20,0.26941958166984836
VBplayer_2,0.2602547342153266
VBplayer_37,0.25850633504893633
LYNplayer_7,0.25105503929639233
LYNplayer_6,0.250732511348091
RFCplayer_24,0.23898195553012191
VFFplayer_28,0.2292319515487179
VBplayer_14,0.22859208866674452
VBplayer_34,0.22506961121875796
VFFplayer_18,0.22461086772195993
VFFplayer_24,0.22245676352735613
LYNplayer_18,0.2169030836204765
RFCplayer_28,0.21513395421649334
RFCplayer_9,0.21383573064720257
LYNplayer_22,0.20969744247035121
LYNplayer_21,0.20950578646633464
LYNplayer_4,0.20704517360683536
LYNplayer_15,0.20662326084682722
RFCplayer_3,0.2049324802292976
VFFplayer_12,0.20224877428682525
VFFplayer_10,0.1914166810526512
VBplayer_5,0.1912436373252422
VFFplayer_17,0.18736111208982767
RFCplayer_11,0.1872351925193798
VFFplayer_14,0.18668186561483893
VBplayer_13,0.17789307244960217
RFCplayer_44,0.17697197385062463
RFCplayer_6,0.17228310240618883
VBplayer_17,0.16945074950624253
Ball_z,0.16011546557590675
LYNplayer_17,0.0864214543604758
LYNplayer_14,0.04891136652619268
VBplayer_26,0.0
VBplayer_18,0.0
VFFplayer_6,0.0
LYNplayer_23,0.0
VFFplayer_23,0.0
LYNplayer_26,0.0
VFFplayer_19,0.0
LYNplayer_29,0.0
LYNplayer_30,0.0
LYNplayer_9,0.0
RFCplayer_10,0.0
RFCplayer_14,0.0
RFCplayer_15,0.0
VFFplayer_11,0.0
RFCplayer_26,0.0
VBplayer_59,0.0
RFCplayer_30,0.0
LYNplayer_11,0.0
VBplayer_11,0.0
VFFplayer_8,0.0
